Name,NoGlucose.TotalRNA.Log2FC,NoGlucose.TotalRNA.AdjPval,NoGlucose.PolyRNA.Log2FC,NoGlucose.PolyRNA.AdjPval,NoGlucose.TotalRNA.meanNormCounts,NoGlucose.PolyRNA.meanNormCounts,NoGlutamine.TotalRNA.Log2FC,NoGlutamine.TotalRNA.AdjPval,NoGlutamine.PolyRNA.Log2FC,NoGlutamine.PolyRNA.AdjPval,NoGlutamine.TotalRNA.meanNormCounts,NoGlutamine.PolyRNA.meanNormCounts,NoBCAA.TotalRNA.Log2FC,NoBCAA.TotalRNA.AdjPval,NoBCAA.PolyRNA.Log2FC,NoBCAA.PolyRNA.AdjPval,NoBCAA.TotalRNA.meanNormCounts,NoBCAA.PolyRNA.meanNormCounts,NoArginine.TotalRNA.Log2FC,NoArginine.TotalRNA.AdjPval,NoArginine.PolyRNA.Log2FC,NoArginine.PolyRNA.AdjPval,NoArginine.TotalRNA.meanNormCounts,NoArginine.PolyRNA.meanNormCounts,NoMethionine.TotalRNA.Log2FC,NoMethionine.TotalRNA.AdjPval,NoMethionine.PolyRNA.Log2FC,NoMethionine.PolyRNA.AdjPval,NoMethionine.TotalRNA.meanNormCounts,NoMethionine.PolyRNA.meanNormCounts,Control.TotalRNA.meanNormCounts,Control.PolyRNA.meanNormCounts
Zfp334,-1.08458677528794,0.0207773189662285,-0.539425988114352,0.0804316010726746,-1.056244414325102,-0.3629166530184423,-1.43743242149187,0.00455323766040244,-0.819426036455686,0.00976778393442129,-1.3499029018193678,-0.7153759475345703,-0.690206304915788,0.14209826552915,0.00857542582947181,0.979751667819405,-0.7225457552574763,0.06263461603102487,-0.167642152360903,0.81198141415676,0.50408486833432,0.0863217491203368,-0.27733009313315826,0.5842582647055959,-0.0948574501496046,0.853361832455995,0.412982579008628,0.124859010082904,-0.13417873005277212,0.42009321237409136,-0.09232458314299559,0.08345543900388117
B4galt5,-1.58594716102201,5.24074613063448e-12,-1.55254312665307,7.302280223622709e-12,4.352303812812454,4.604498928672607,-1.21834743293062,8.63546754476532e-11,-1.70098510440183,8.12820427259645e-13,4.74787403996992,4.36804460132722,-1.01969384842731,2.1922462276465104e-9,-1.34592574547917,3.83761311682307e-11,4.924048048168166,4.70682157952551,-0.10025442203514,0.477074432520223,-0.294258378906153,0.00542772960284344,5.846471230266453,5.807814268101203,-0.811708440236528,6.33160750697915e-8,-0.998952877051727,9.313055171814701e-10,5.190560611171026,5.05152971074155,5.97531699529891,6.131845156336
Pank3,-1.03976675520638,1.8091200719655e-8,-0.925034478682102,1.5956593223227e-9,6.3248546221362965,6.452324683606397,-0.861066761392374,1.54201596642759e-7,-0.773303948784652,9.98652010063151e-9,6.534366408305656,6.50986201695867,-1.03699877223231,1.75488360551582e-8,-1.15046623828139,8.086035913039529e-11,6.332950360131287,6.117817101132273,-0.330882181273332,0.0264314739972993,-0.314488610172763,0.0016580508320356,7.04673867674154,7.005725263218653,-0.907512528308458,1.14796407146576e-7,-0.991005654459789,2.63584635157885e-10,6.519480292244677,6.278016618448193,7.406687554599883,7.35353377088282
Rnf145,-1.37136734369079,1.26230157444265e-12,-1.53185463580162,3.95201814434949e-12,5.6248395004657334,5.88989446126177,-1.72139605249272,8.323896608465331e-15,-2.13869348705674,1.5305206320358e-14,5.3095122464463405,5.190996045602216,-0.636913563182719,5.99767985749596e-8,-0.722096221107415,9.9161636257843e-8,6.3702867871023665,6.591803903087163,-0.152648355034136,0.13239971499768,-0.188997274500017,0.0505083866672267,6.859328560208756,7.1737523503686536,-1.08747830630097,1.7844527949132e-11,-1.09932728931138,1.30385299799522e-10,5.98228597847013,6.21207925746058,7.03805349626101,7.393716783804627
Hsd17b1,1.39115617120979,0.00686473142828576,2.18277882251281,0.0172863759440897,-0.9648086182896146,-1.86747337293103,2.08594516344681,7.57865381073933e-5,2.16979235478602,0.0148288301070655,-0.22412429374352058,-1.9051212544032032,2.01729768364162,1.670453696607e-4,2.0586559591416,0.0280504137407671,-0.30869870251204534,-1.9636422143089232,1.187328865325,0.0812487749942755,0.0875794935468982,0.955640582621464,-1.01069917920852,-3.3302231867515233,1.67188098577703,0.00145618567191488,1.35870873905048,0.159597409712251,-0.5688010383133634,-2.8085094240405097,-1.9289876318606967,-3.5364852901167265
Aoc3,-3.43185963302741,3.1763611465459e-4,-5.72178935798419,4.48101831764344e-8,-2.957313746562983,-4.132270131126067,0.456222456472524,0.399736521485493,0.299435014586527,0.308332045682406,-0.043498263964701,-0.337458455464618,0.745666240589156,0.156057431394568,0.410706259977751,0.17472670482795,0.2636951557488925,-0.21112196602513966,-0.260933050467356,0.776834215476808,-0.340782818791842,0.325752324105438,-0.6784423711522891,-0.890590074660912,0.358417701156523,0.531097059434467,0.358505361479526,0.213774288240909,-0.04294045629818344,-0.26214443879230365,-0.3657776892744776,-0.5453804456038933
Cep57l1,1.24090740314695,9.4258520665247e-9,1.37266820400137,8.7429422249311615e-09,4.12874737550343,4.229095498921883,0.139447858168637,0.367628298755871,0.233952671030999,0.109426838245139,3.058544406169373,2.98428300059794,0.565810277101163,3.8527560254022e-4,0.478906899670177,0.00269429777702297,3.4690352318319535,3.230638235540497,0.284187531520726,0.124965974158086,0.239118088700826,0.136158346438921,3.18220895825237,3.0378556961388834,0.297925220960044,0.0436080341806757,0.515337184571738,9.4824269695459e-4,3.263839982375153,3.26523666345634,2.9410665421828734,2.8395411139632403
Dcbld1,-1.39976446685198,0.0424277182266872,-0.538686879823492,0.330683396181444,-2.0437177442878833,-1.5692340973204466,-0.295839811112756,0.660248095531776,-1.07201808749224,0.059067022452197,-1.375976674036881,-2.07652302605798,-0.101387199491846,0.902660504255736,-0.500628471991259,0.377982827888727,-1.1154816900073659,-1.6253732797274667,-0.401386706340751,0.667680728761891,-0.268778314071826,0.666813657745487,-1.2687338382532567,-1.4461248413747034,-0.792519054311573,0.237624352176075,-0.263725694244069,0.618062924229197,-1.58747040546495,-1.4612259521201074,-0.9395469783688116,-1.2327175344253147
Phlda1,1.25156977713953,1.0365917902057e-4,0.655560935092269,0.0155498356415518,1.29645395380066,1.1176788307650547,0.721859103586186,0.0170691790642269,0.638288583281019,0.0154686042092823,0.7810941157509657,1.0115008960684477,0.655558027853245,0.0368741597286278,0.432098497002625,0.11455274474279,0.7376094486763417,0.739156478356749,0.372839529946867,0.38435272329338,0.425598344364645,0.137322655190124,0.47776302227292733,0.8157079283721477,1.62913310214831,3.41990505066e-6,1.03236756511133,2.369533282305e-4,1.7329613814795501,1.35640965656115,0.13417646630514132,0.4310045899546718
Mgat1,-1.07262394834086,1.2149715443002002e-10,-1.32872580992888,6.71391132730009e-10,4.972184906557024,5.3140399307111235,0.0423091225395458,0.665593604294578,-0.0155920561831032,0.896835882965482,6.114162389912893,6.532535420516697,-0.0739303894850952,0.455428628652738,-0.146351794111257,0.199316534371432,5.977981683635783,6.382143754095483,0.148808419812252,0.180146535217536,0.383162548762055,0.00302581631146264,6.20629094031551,6.96401643168862,-0.0737588051276615,0.430279543106928,0.0222987340714558,0.847416022196788,6.040078614735736,6.554454401371434,6.084574155570567,6.616235026879797
Mrnip,1.09825085287141,2.54188129766677e-5,0.593226296718936,5.9214321624496e-4,2.579662379723853,2.83179262387111,0.651404290406496,0.00548596513541197,0.200173187954011,0.199430089924715,2.16240188133107,2.38062574206554,0.846577140938703,6.6829567195125e-4,0.272132619762824,0.0917551694098986,2.3590328486656134,2.4388929968402966,0.570907467442957,0.0505538376637696,0.250690017800491,0.141263685808264,2.0957025631443336,2.46472588700064,1.20234186603324,8.84094237654884e-6,0.345716644221648,0.0260961195944123,2.77644946450091,2.5041648808130867,1.55138911812878,2.2505395330061266
Myo19,-1.09739787160879,1.07626490155826e-8,-1.50767989223263,2.14156397083232e-12,3.6389657283531966,3.675717328469123,-0.530559558804335,8.04680554079601e-5,-0.914124856704358,5.69302404586712e-10,4.23321161841226,4.174375848760634,-0.483472337662082,3.1309093355952e-4,-0.969312658377703,5.4666377339257e-10,4.259455289394313,4.105980916841227,-0.196489553779203,0.197788870989892,-0.312368002934159,0.00121657019604382,4.54977668107462,4.810610350657047,-0.288278095342829,0.0172739330297189,-0.756022830309805,6.38710745151153e-9,4.506453329383147,4.317754253121237,4.7719673316968265,5.158028493630184
Grhl1,1.67078169373698,9.45260079691571e-5,1.58067698696623,3.56240726713904e-7,1.3267579771871034,1.4900899188331533,2.55347815720506,1.32482808765697e-7,2.13801226780885,1.76745319210426e-9,2.239898041201063,1.9371887332703435,1.67134480469678,1.2316698491333e-4,1.12836915467188,4.43868347510792e-5,1.3204332955571676,0.9362989384276167,1.20046430714449,0.0176972563459449,0.911138106933822,8.6800136669106e-4,0.863462941012362,0.7700497288523019,1.66390354217898,1.1733643990448e-4,1.34106167916407,2.10316221551026e-6,1.41240182351452,1.130676381214821,-0.2025030513760721,-0.10240820353314434
Slc46a1,-1.14876609472256,0.0411191169494433,-1.72020013953355,0.00214928405592457,-1.39334762860089,-1.8845660276619252,-1.0558293445352,0.0606838328078492,-1.87492379571392,8.5747040714647e-4,-1.1620813964255925,-1.9739270466050265,-0.659190983585707,0.25045778724943,-0.909890840063848,0.0586849719384891,-0.829189682035953,-1.4117786061012845,0.283358717635625,0.708234721586805,-0.369192437109157,0.457509819829153,0.054192139241632,-0.54545654554252,0.0837105326297727,0.891691288354537,-0.511821138722079,0.24244268155107,-0.09139523161501201,-0.7137317304510427,-0.16980009991772868,-0.16907117618999878
Spata7,1.05873349408925,2.92715200035071e-6,1.08127632828156,8.77783288288305e-7,2.976271481802433,2.396249099272537,0.825286958488302,6.48270388189926e-5,1.42850157663175,9.2601644771585e-9,2.79081198826867,2.65143144626862,0.685987269583385,7.1699625672669e-4,1.13932870867723,5.31343761162224e-7,2.62758609575142,2.35189029053768,0.300071020825831,0.228218257845316,0.776972367272085,1.7682711116843e-4,2.2546820428446432,2.03913111731785,0.714985934780665,4.1927275023161e-4,1.35729214020901,1.60809010509697e-8,2.71783322878632,2.55236628614183,1.9782934438597768,1.2907393205177002
Rdh12,1.11564071589012,7.657162723551e-4,1.55737257768507,9.52247052955494e-10,1.7472518458336834,2.41156504283542,1.12483481069332,6.8451230077489e-4,1.67084440302474,1.36288917988571e-10,1.7935525405127732,2.4307863992683068,1.15841585156732,6.6441966847055e-4,1.52404220503829,1.3617460269189601e-9,1.7821320143480632,2.2577298162994066,0.526468270677818,0.222190312590049,0.664905727082293,2.7041598078474e-4,1.180311130079145,1.47033373331408,1.0533876072154,0.00157760724137397,1.46992815158959,9.10292064554716e-10,1.7638047439494,2.22015766264926,0.677718598766752,0.8565795739108584
Fbln5,1.1849413547695,6.5562297337684e-4,1.9813232081861,9.93028072227413e-7,1.006214010667285,1.5685958782413933,1.38556979514753,1.0265356930567e-4,2.18468128772406,1.40213616950679e-7,1.2142144475244554,1.6762757433784032,0.623916465429747,0.0802736986899593,1.75026028012684,7.29416802851538e-6,0.4756474413442203,1.24709658652726,-0.0201387972803664,0.977664850150783,0.77232675064269,0.0291259505389474,-0.09564682734210567,0.3032091311520791,0.476774632962792,0.187196506446928,1.00875255185498,0.0024738940303627,0.3707919888360395,0.49705670053297235,-0.07481725036163069,-0.442619258497063
Otub2,1.06103972960841,0.00678416373547222,0.850679215896673,0.00129199420786518,0.8821942465611676,1.2790369258614633,1.61119665075251,9.23072387437352e-5,0.952678501680327,3.1957444654869e-4,1.4921443723866,1.28949062188923,1.0971772566035,0.00675311585081588,0.44167988336695,0.0850366427151842,1.0051258409987223,0.7665817119951637,0.659098799841356,0.212895088008345,0.275047850898001,0.323569396580332,0.605954558421639,0.61467942365259165,1.30070049521287,0.00132250995420101,0.30941992915444,0.209683310940407,1.25251682245364,0.63309097079083,-0.007436911661275664,0.412606069352987
Acot2,1.16337263306308,1.62723002411903e-7,1.56250748024649,4.7254544048501e-9,3.09682371413897,3.720569095390157,1.07101297495304,3.95608956509461e-7,1.47694495090082,5.55817978631139e-9,3.0358306668454635,3.54838774019339,0.98072664765626,2.22012564389166e-6,1.35600659139259,4.24672949114853e-8,2.9275787315762267,3.4159430680453102,0.0254406063251996,0.936808887946884,0.461527204517425,0.0108190615165522,1.9589558753330334,2.565197440647797,0.736231930539101,8.93457595290703e-5,1.55169590944625,2.26191021474812e-9,2.7418366452128535,3.60398003315258,1.9894687700882434,2.15028659044363
Fos,1.61824191690035,1.20407830751644e-9,1.83792349658584,4.63182347880999e-11,3.4325450776665933,4.15883587858566,2.43214600910678,5.7663402349141e-13,2.72219041301517,5.98332386466275e-14,4.27239695345531,4.95125022592438,1.94387025890324,4.1239188332645094e-11,2.23721631573401,2.1026561076226e-12,3.761053175800767,4.44823519011356,1.00672003920161,2.17051892317693e-5,1.13770425496402,3.98131727221054e-7,2.8435691069525335,3.4046911148634735,2.90604421654783,3.02837917955765e-14,3.0099442444779,1.99939005033151e-14,4.776093512246266,5.218420110514657,1.8758010534271132,2.30474479417872
Irf4,-1.04144027357823,6.465407196827341e-9,-0.625642804064061,7.72434375916562e-6,8.84824013352404,9.65379709910037,-0.243079198624945,0.0302996637841998,0.198785073420673,0.0674268530436267,9.6770647069778,10.394342133527,-0.190702649654157,0.106169279452253,0.27177822930663,0.0171695973289628,9.708875178573173,10.452405792361967,-0.242371383133257,0.0831679597929784,0.203961402731792,0.087424165508638,9.66106571762333,10.430455264320667,-0.0883358193331714,0.467258437615653,0.637697730997308,3.53951593690055e-6,9.864624008921814,10.817945712987534,9.929181921360883,10.260929808609333
Mxd3,-1.04359456670931,4.10104391007331e-5,-1.28803228307688,1.27015418560649e-6,1.3565744460657967,0.8114657537705093,-0.762242071887659,8.0479669214367e-4,-1.37072043505991,3.54977042542922e-7,1.6671141408548733,0.653054023747948,-0.387753908268638,0.071133642331187,-0.721542138293841,5.9407147413596e-4,2.0072419919215334,1.2908241453668132,0.106446094631999,0.736623646072676,-0.0180950106437766,0.940312179622348,2.50705383894361,2.02477321438472,-0.176467071290707,0.421444505885185,-1.20059843274083,1.55898444142163e-6,2.2856001946491067,0.8245033143544933,2.43018249036448,2.0810519486805665
Srd5a1,-1.6383676390638,1.9238069007013e-4,-1.06070737816807,9.4990968769458e-4,-0.5652132939209293,-0.5511873088672459,-0.799791844093259,0.0268367599938361,-0.991985970055312,0.00112324118482014,0.20357111798964722,-0.5687112766428293,-0.497655287741376,0.178347944325338,-0.728424875982976,0.0132731930258274,0.468691369804552,-0.30098841886341166,-0.386177496121756,0.418645038676596,-0.268048743348923,0.363318679567515,0.5906453950036487,0.1774607177937927,-1.04424191994548,0.0066089068252149,-1.72269522537239,7.39515948803686e-6,-0.08378620206687436,-1.2627986490175758,0.95063477511492,0.46355445325498534
Plk2,1.09724076306007,1.52829648061822e-11,1.76732935049399,3.04902433144052e-11,7.455976191800553,8.077784310758984,1.57886421395452,1.7801086351991302e-14,2.39009933432847,1.8109159054504399e-13,7.968294233553136,8.616430607234497,1.47497930336459,9.130875479075151e-14,2.01314643718267,3.8250331255731e-12,7.84407700065999,8.22366005086319,0.437196401217972,8.2986009452795e-5,0.862111343971048,3.35479119482264e-6,6.809957156519314,7.120400295772327,1.02799033023672,3.3993381755119595e-11,1.8070200716684,8.16723222636489e-12,7.45885439792053,8.019192633087073,6.400222759548863,6.290716459938303
Rasgrf2,1.64492626414156,0.0274084604429895,0.897652949234836,0.0995125134941838,-0.860818142514049,-1.0464536463413683,1.07319531592392,0.19267126848497,1.37101433821057,0.00830346895944184,-1.5015184424233337,-0.6745832718812387,0.991153409838856,0.259345084796401,0.764405207055701,0.175176259346535,-1.3602309944864668,-1.2556508090729783,0.75638052982834,0.538461508810379,0.665996167234265,0.265812804868171,-1.5566628425157134,-1.399919091353303,1.4308635607496,0.0692569381287445,1.36061292381877,0.00860698574028683,-1.082783552427736,-0.789383486673898,-2.1135118653868803,-1.94767660533324
Thrb,1.05330059328043,0.00656450400603228,1.15155196723755,6.9382451138354e-4,0.23825737073576536,0.863394028099603,1.28196446193259,0.00104561874782306,1.54678609548104,1.45769850702056e-5,0.4563354309327523,1.1698211251215762,1.51216400103429,2.2324452424507e-4,1.5486249436203,2.6076050007859e-5,0.691541001382833,1.1665639230437794,0.673145340294411,0.194625370339769,0.617649952640055,0.0716712782193117,-0.06649347581827374,0.25947347956353417,1.41190592198918,4.6016867604744e-4,1.65352147737645,5.2250844284241e-6,0.641849700595879,1.2667960473747233,-0.6643745626642533,-0.32010057568947464
Mss51,-1.60888410888981,0.0075207024379404,-2.42774165357989,2.20667495424609e-6,-1.3199809859512157,-2.09986932635135,-0.481513056086118,0.377581269614829,-0.694613448478235,0.0231937843988693,-0.29013593031799995,-0.531288632028775,-0.106014104638482,0.877059674805263,-0.562721499133247,0.0717058195116893,0.057246243229201334,-0.42187249850912667,-0.161904219441132,0.847358423833764,-0.266379051936167,0.415503339891851,0.05944190517011766,-0.10174131636570793,0.426752892759266,0.400212382214519,0.013076609911289,0.966094895484531,0.6450488903167051,0.11540378609410817,0.2637887682555692,0.16414087551257028
Arhgef3,1.29598863909641,6.213430646680101e-10,1.78231711862851,7.05463455082765e-12,6.393423324085913,7.09162806548936,1.20312876157011,8.143497687078461e-10,1.61994488386328,9.87804269405119e-12,6.33150288567166,6.844779522171106,0.687244784463338,5.48231790676286e-6,1.15272227190814,2.5910738225028503e-9,5.796992184712593,6.361845170816887,0.146116634953017,0.376257653981899,0.407198186437171,0.00157912518404623,5.2477942628319765,5.665601967107633,0.476950952614205,3.5004773407174e-4,1.07869437770039,2.34151887730325e-9,5.647350686991547,6.289267840893413,5.137840025115343,5.294086242930937
Lats2,-1.41347367793401,3.1832049944114e-4,-0.762942331486979,0.00128129277629583,0.11287375491206086,0.8462542134748433,-1.33730300086059,4.9346142590792e-4,-0.822429407504803,4.9587707987122e-4,0.187212230223894,0.7256522883566583,-1.11465452327488,0.00262275961309105,-0.639557826459736,0.00521124512715341,0.2899867379330999,0.8646754403037463,-0.292184143658972,0.527718608139282,-0.0375150043081378,0.890851875550188,1.1818857204496933,1.5217640573225133,-1.01597322767972,0.00490022278962598,-0.545973864321988,0.010588487294623,0.5441683288214354,0.9689970066743027,1.47983641510039,1.5927900465799167
Tgm1,1.11324148611599,5.16228617948553e-5,1.32140289716419,1.73633793936829e-8,3.0159576553433034,3.01899302888292,0.407339315189888,0.105599433453418,1.07358844458878,2.06296690100478e-7,2.32649577397613,2.68883742034622,0.0545539934756714,0.878752565791308,0.457384553138612,0.00497764955585502,1.9645691384724266,2.05036745474938,0.0207047669859826,0.96715768953206,0.293715710138935,0.0752162064705983,1.9519235742650134,1.9363522607324668,-0.219198365155765,0.444081186837098,0.705521235285848,4.6308425971985e-5,1.7274981832160567,2.3003235108834468,1.9325758050585367,1.6906266200690068
Fzd6,-1.42063914699631,0.0199367023394606,-1.31407967031275,6.9233188533007e-4,-1.825330402336471,-1.192156339438643,0.0264417196254558,0.969733809217235,-0.781195974553772,0.0162694222175584,-0.4387003913913327,-0.846160134670497,-0.0486835193613569,0.945941532478659,0.0427700385588529,0.901133285580145,-0.41057432403190103,-0.04956242551972299,-0.176266840016873,0.841567013697747,0.185873409897319,0.586321961134138,-0.5219112312289503,0.163540405201009,-0.319341673225875,0.592807033567357,-0.54414228746925,0.0789620805300762,-0.615709503443948,-0.5738884618886977,-0.3712593744008,0.011842030611919902
Tbc1d31,1.16189078275206,5.24588982605981e-11,1.47646909180001,1.2883077879196099e-11,5.292740477791797,5.683687590621223,0.943836685281627,6.26742080817762e-10,1.38848693258581,1.1108015810505799e-11,5.1060925947138935,5.505649669948033,1.00998958625386,3.73009161144751e-10,1.39477214591235,2.18551767890456e-11,5.152189476404127,5.495067986050347,0.422574316595579,7.3179144695978e-4,0.659439267771794,5.55510585904139e-6,4.573108755473913,4.8078091894316834,0.88795254167720306,3.5653822451915704e-9,1.51634809010281,3.51282300343582e-12,5.091441110727657,5.616729732244734,4.1762729967308365,4.189200624087993
Rapgef3,2.15078713375123,1.68845390189932e-5,0.980351897696917,0.00439744594410338,0.7480425685791856,0.13080797280439835,1.35896498178712,0.00359989877633839,0.967700241245778,0.0039051006229802,0.07113241210407201,0.07162619395712416,0.806766784064262,0.109639450952128,0.29670197779949,0.418641192682036,-0.45639495167650196,-0.6127000516643624,0.508473018518383,0.471809108438312,-0.311049413470814,0.456282486119038,-0.7203905430875857,-1.0979165595195794,0.758602894125929,0.129442962596328,0.0363697845275236,0.923275551275744,-0.43398886670779235,-0.8401659866796244,-1.156607916583465,-0.7634071714947647
Mpv17l,1.130067629426,0.00554040747054703,0.0743213611051197,0.859487067969505,0.32739803628382486,-1.020411099648355,0.710900887989804,0.0890788912573898,-0.356637276203834,0.364373074259959,-0.05379100433578727,-1.4740960414577569,0.502394486516238,0.274184774256109,-0.191567538178003,0.652783461393046,-0.2920477295079418,-1.3247530382194366,0.315121305926322,0.629556608927081,-0.931342263135382,0.0399228646236186,-0.4548180356363697,-1.9250279338500367,0.624145174854547,0.14972200031721,-1.03015107759748,0.0170505000664535,-0.08014714579834133,-2.09689303853929,-0.6969105242196717,-1.0878715257998568
Ccdc191,1.08235037534942,5.40410621620852e-6,1.78439929092558,1.0347115731693001e-10,2.82476129678789,3.207372186905467,-0.0346560641201125,0.895384718209118,0.67597997697808,4.34229332626612e-5,1.70938923449614,2.028177183829457,0.618498371304486,0.00344416658208065,1.21000536289832,3.32964656752872e-8,2.3767345814784133,2.54324588661329,-0.00869852209977724,0.982300395819653,0.741418870443557,7.34180981599941e-5,1.7657338694457498,2.12709448937559,0.725887856293918,7.0994302385685e-4,1.76675631103117,5.1129498590150596e-11,2.53956277939453,3.093669684822197,1.8006727296916167,1.42949172517411
Dgcr8,-1.93680726471016,1.12413272399216e-11,-1.99933197122709,3.9297766889883996e-12,3.4230715738293767,3.6455083700274034,-0.707444162999576,6.24798141189078e-6,-0.334045518809698,0.00363000398838074,4.672167636612444,5.21703035077183,-0.41687067868433,0.00248536216197628,-0.0715058069675977,0.542844948748474,4.9439601995711735,5.46700292907945,-0.128074342811987,0.467317802579526,0.204122386442684,0.0863217491203368,5.232553616509847,5.791243042466333,-0.854782200716523,7.85082843693385e-7,-0.369687624091293,0.00144677238166337,4.5705474265459,5.1664206928061365,5.395357803672914,5.61977858260587
Ccdc116,-1.01529165325756,7.4274490141409e-5,-0.659010130349944,0.00115250824751004,1.5622518829576735,1.8252142891955534,-0.712352623010192,0.00181682915772841,-0.610300202467838,0.00171110659260011,1.8692722610464068,1.8260567805658867,-0.764589853587123,0.00132354309503624,-0.34386063695956,0.064726643937789,1.8026661788105067,2.0744622283424334,-0.254341494241677,0.377416216631926,-0.218128261659454,0.267619670071479,2.31918681355571,2.24784435121618,-0.30539270349411,0.16130495330744,-0.126253630142466,0.475586202169311,2.320097211088873,2.2734908695887635,2.5936837749512502,2.496939834945213
Nr4a1,1.34152987316379,5.24588982605981e-11,1.57732796342435,6.12761234317019e-10,7.33498671355505,7.962553006724926,1.58894274553048,1.85542654338065e-12,1.79135090906917,4.6611993824041e-11,7.612551468445523,8.079699863104498,1.33666902470084,4.560618912044929e-11,1.57477121861507,5.66198758646733e-10,7.338675708868807,7.841543805243156,0.572884092881963,8.82542247782719e-5,0.810006104688333,2.05862157095857e-5,6.576225571381556,7.136613765987597,2.14502635538886,2.2013065357481602e-14,2.57848707078765,4.75161447282826e-13,8.208636845717002,8.851645715704693,6.034099344548947,6.3557633129645
Lrrc71,1.03265622979665,0.0221161012439307,0.319822174994263,0.213705199431798,0.36599848405943847,0.12082148994043367,0.82537225472349,0.0737363694337435,0.359350697098475,0.147843517590215,0.12793599295213468,0.07229546849933176,0.51537329967039,0.322541508531868,0.294671323166544,0.263862215906376,-0.09740282366613066,-0.010655717941850463,0.129595626857384,0.882185477173574,0.161134637992553,0.591105674738653,-0.420631903351441,-0.0873617636006121,0.725574890066304,0.129885192370457,0.351371868579055,0.155003136028093,0.1103475199725263,0.05535823096403267,-0.5670386798264353,-0.21359050851264924
Zfp605,1.31028244237302,2.88666500278859e-8,1.61147443304638,4.6403486372889393e-11,4.24911887457306,4.98534100230405,0.807135544140449,1.92814525633381e-5,1.03206875866659,1.08543985971212e-8,3.779800723931053,4.313665895318153,1.01886553862324,1.20403790076722e-6,1.07178624114344,1.37013417001029e-8,3.95886076179884,4.34201558845782,0.237506409769011,0.285616899767158,0.419436710698074,0.00200435452268249,3.16657284210267,3.7413337161727065,1.04220960426635,8.25195841978893e-7,1.08096286275273,4.4289592404665504e-9,4.052539372285977,4.348360884505493,2.987066147339967,3.35492404562662
Acat2,-1.03232591033734,3.65388688115445e-11,-0.844642601303599,4.63136664786105e-9,6.478624014436173,7.436290843500506,-1.12908857235928,3.85625587085376e-12,-0.993904476931458,2.61851253481712e-10,6.412985681841817,7.192546928686957,-1.3692705369351,3.09538976789741e-13,-1.23977440165703,2.3647999077697297e-11,6.152454706093927,6.93419695105411,-0.535246175251569,7.03824296936941e-6,-0.253768868948622,0.00750620145232728,6.988964285308566,7.968349137937143,-1.87071911485375,2.5596120035073003e-15,-1.75352376643818,1.56965859525363e-13,5.7115517879118,6.4199719526169,7.552952380284057,8.257810665325813
1700010I14Rik,1.00226459166921,4.44655875438634e-5,0.605868590778123,4.2319407826195e-4,2.406554345543033,2.3160380149594197,0.344485555212722,0.127263712597096,0.678539026826028,9.37911440883387e-5,1.78538304275874,2.300065600671227,0.292770668575499,0.223527007363099,0.395576621247879,0.0146404777529443,1.7108932625127833,2.00322852494896,0.273102025498423,0.374672041049198,0.304581092718839,0.0686949558441585,1.69504995579438,1.9706051993213867,0.682564564876184,0.00287432521177008,0.990703424167454,6.41319012718383e-7,2.1409986197099466,2.6025957330922234,1.4529902768504133,1.6994312438940566
Guca1b,-1.89096753365582,0.00754505496925485,-1.70355107031967,0.00735988917348925,-2.4965206973650633,-3.0224293120477803,0.406899461308664,0.451689021512768,0.523987315401016,0.230836238685063,-0.7850791416430614,-1.3710476740538216,0.720119328421691,0.162131364686166,-0.114043522900601,0.836728204223129,-0.4798441273189753,-1.8029325802292566,0.390967051548285,0.604381981733446,0.145814586583681,0.806293105410245,-0.8282785191694937,-1.5270203363011867,1.14443477332066,0.0167288934336764,0.585314417830312,0.174868440454516,-0.03064924916582947,-1.18800948924876,-1.1283963634401903,-1.6381534577838632
